Date,AAPL,NVDA,TSLA
2013-07-01 00:00:00,0.14122498745057022,0.028490018956293772,0.25074518579761573
2013-08-01 00:00:00,0.07665803851274156,0.021468041571957475,0.2585643195397136
2013-09-01 00:00:00,-0.015028190103804628,0.0602338107788889,0.1442010496567745
2013-10-01 00:00:00,0.09638137455321849,-0.02377833628778203,-0.17288091281684193
2013-11-01 00:00:00,0.06384185539898368,0.026991171312267692,-0.20420161069822895
2013-12-01 00:00:00,0.014792068214368737,0.032484557747704645,0.18188254093810663
2014-01-01 00:00:00,-0.10769684050171491,-0.01997488611873177,0.20594285562134007
2014-02-01 00:00:00,0.05121923030788933,0.1707004501181113,0.34948465786085814
2014-03-01 00:00:00,0.02605743442548758,-0.021171485025244352,-0.14852338451721625
2014-04-01 00:00:00,0.09939670086807695,0.03126755337659115,-0.0026865067527073183
2014-05-01 00:00:00,0.07271725157972608,0.02869552777315021,-0.0005772553281031545
2014-06-01 00:00:00,0.03340221908880281,-0.01971672049413664,0.15541226954370901
2014-07-01 00:00:00,0.028731094187300688,-0.05609475830958521,-0.06981582596456437
2014-08-01 00:00:00,0.07217603180735566,0.11142883994102082,0.20779212958626903
2014-09-01 00:00:00,-0.012184187805049929,-0.04721816458464623,-0.10018534591858141
2014-10-01 00:00:00,0.07196038577674391,0.0590792999499834,-0.004038300546751472
2014-11-01 00:00:00,0.10120384690217166,0.07318271089764128,0.011667339604856775
2014-12-01 00:00:00,-0.06786690738186563,-0.0398256348100392,-0.0904219962270345
2015-01-01 00:00:00,0.06142444469806563,-0.04239412710591339,-0.08457357946114596
2015-02-01 00:00:00,0.09644939010502207,0.1489582154584661,-0.001276991507778158
2015-03-01 00:00:00,-0.027549116212642222,-0.04757078049559105,-0.07165333192256695
2015-04-01 00:00:00,0.0057866415354601575,0.06067885202391543,0.1974889322354232
2015-05-01 00:00:00,0.040990468917756706,-0.0031535376352576083,0.10948902799891647
2015-06-01 00:00:00,-0.03320591588183475,-0.08707239661365362,0.0696173153496511
2015-07-01 00:00:00,-0.03292650189313462,-0.007956138613153585,-0.007865519769010731
2015-08-01 00:00:00,-0.07040416910431702,0.12681678467547441,-0.06421193090073474
2015-09-01 00:00:00,-0.017388404964551407,0.10114389317882044,-0.0026500015278088096
2015-10-01 00:00:00,0.08340890710533633,0.15091276948083765,-0.16694846898986182
2015-11-01 00:00:00,-0.010041702804619135,0.11808274563139332,0.11274349821695884
2015-12-01 00:00:00,-0.10641972026341384,0.043037521737488094,0.04234347420944906
2016-01-01 00:00:00,-0.07524208448322456,-0.11134705734732309,-0.20336655637088663
2016-02-01 00:00:00,-0.006677902546369463,0.07067248744726595,0.003817939286909544
2016-03-01 00:00:00,0.13332713000078766,0.14029993263370555,0.1971552400524741
2016-04-01 00:00:00,-0.13992080957140585,-0.0028066003565858644,0.047830459391734026
2016-05-01 00:00:00,0.06528664583827459,0.3149454231210582,-0.0728111083172156
2016-06-01 00:00:00,-0.03683092957835232,0.008820047614091608,-0.04905251604174787
2016-07-01 00:00:00,0.09006292645897962,0.2146352015735793,0.10603918690237002
2016-08-01 00:00:00,0.018136375329092624,0.07425566914125281,-0.09702290457247609
2016-09-01 00:00:00,0.07127630837719501,0.1191109505226664,-0.037639705293445846
2016-10-01 00:00:00,0.004334278469985131,0.03852898444072905,-0.0308778171585794
2016-11-01 00:00:00,-0.026598510035232392,0.2956715655069011,-0.04212813918696323
2016-12-01 00:00:00,0.05333555518276545,0.15943395718804987,0.1282470872400494
2017-01-01 00:00:00,0.04774650916975376,0.022859348466258034,0.1789508297421598
2017-02-01 00:00:00,0.12888358206699602,-0.07052570731647156,-0.007700561188844546
2017-03-01 00:00:00,0.053236113138125596,0.07476831678999907,0.11324450226739402
2017-04-01 00:00:00,-6.945433519323085e-05,-0.04250455202651593,0.12853035120778777
2017-05-01 00:00:00,0.06341780149729881,0.38398890886037185,0.08577703460392128
2017-06-01 00:00:00,-0.0533226079844793,0.0025093219989533733,0.06040877199179162
2017-07-01 00:00:00,0.032704079757513105,0.12416970381232728,-0.105472702551628
2017-08-01 00:00:00,0.1026694471087557,0.04264360389182431,0.10025662262199075
2017-09-01 00:00:00,-0.05655381973664253,0.0559926753582225,-0.041584754245049704
2017-10-01 00:00:00,0.0968078414895186,0.1568493730649827,-0.02805631023319377
2017-11-01 00:00:00,0.016623331792311014,-0.0294954706033157,-0.06841006150168305
2017-12-01 00:00:00,-0.011705695690874207,-0.03525276093900753,0.008094513338934739
2018-01-01 00:00:00,-0.010636777290737642,0.2702843816602458,0.13797978418688173
2018-02-01 00:00:00,0.06384788020252175,-0.015459691449812518,-0.03175185593835672
2018-03-01 00:00:00,-0.054210299417667085,-0.04242195243248825,-0.22424645662146758
2018-04-01 00:00:00,-0.015019747419376395,-0.028887222407797508,0.10434740448152713
2018-05-01 00:00:00,0.13076368309326125,0.12134282266539476,-0.031201019338043423
2018-06-01 00:00:00,-0.0055985467912601505,-0.06004803143466875,0.2044743612738502
